,year,ch4_emissions_tg,n2o_emissions_tg,c_emissions_pg,co2_concentration_ppm,ch4_concentration_ppb,n2o_concentration_ppb,co2_forcing_wm2,ch4_forcing_wm2,n2o_forcing_wm2,total_forcing_wm2
0,1765,0.0,0.0,0.003,278.05158,721.89411,272.95961,0.0,0.0,0.0,0.0
1,1766,1.9632618999999998,0.008155750770989505,0.008338296299999999,278.10615,722.2557,272.97121,0.011049082,0.00357577,0.0007386611999999999,0.016318812
2,1767,2.4364481,0.015894598792353824,0.013676593,278.22039,722.97082,272.99419,0.023246047000000002,0.007360738,0.0015163651,0.033547871
3,1768,2.911105,0.023633857658278006,0.019014888999999997,278.34305,723.66792,273.01678,0.025605215,0.0077731271999999995,0.0015938079000000001,0.03516955
4,1769,3.3872782,0.03137354072317413,0.024353185,278.47058,724.34313,273.03902999999997,0.028057033,0.0081723731,0.0016700562,0.036621026
5,1770,3.8650146,0.03911366055590062,0.029691482,278.60047000000003,724.9952599999999,273.06096,0.03055287,0.008557785699999999,0.0017452284,0.038122043
6,1771,4.3443625,0.04685423286753052,0.0360297779,278.73275,725.62885,273.08257000000003,0.033093627,0.008932072,0.0018193126999999998,0.039303677999999995
7,1772,4.8253718,0.054595268655814946,0.0413680739,278.86881,726.24956,273.10386,0.035705793,0.0092985859,0.0018922835,0.040576622
8,1773,5.308093799999999,0.06233678520293425,0.046706370899999995,279.00907,726.85863,273.12486,0.038397133,0.0096580629,0.0019642573999999998,0.042338505
9,1774,5.7925816,0.07007879350663954,0.0520446669,279.15317999999996,727.45484,273.14563,0.041160901,0.010009802,0.0020354403,0.044211575999999995
10,1775,6.278889599999999,0.07782131242021846,0.0573829629,279.3018,728.0369900000001,273.16621000000004,0.044009648,0.010353103,0.0021059778,0.046207954
11,1776,6.7670743,0.08556435765474406,0.06272125890000001,279.4568,728.60387,273.1866,0.046979223,0.010687266,0.0021758477,0.04836247
12,1777,7.2571937,0.09330794177907474,0.06805955589999999,279.61807999999996,729.1542900000001,273.20677,0.050067292,0.011011591000000001,0.0022449851,0.050671443
13,1778,7.7493076,0.10105208521760549,0.07339785189999999,279.78192,729.6870299999999,273.22676,0.053202569000000005,0.011325381,0.0023135030999999998,0.053062222
14,1779,8.2434776,0.10879680368140929,0.0787361479,279.9432,730.2009,273.24665,0.05628708,0.011627938,0.0023816295000000003,0.055435443
15,1780,8.7397674,0.11654211602377383,0.08407444489999999,280.0974,730.6922,273.26646,0.059234532,0.011917108000000001,0.0024495291000000002,0.057700993
16,1781,9.2382426,0.12428803952687943,0.0904127409,280.2428,731.1541,273.2862,0.06201229,0.012188879,0.002517176,0.059382599
17,1782,9.738970599999998,0.13203459304401371,0.09575103689999999,280.38167999999996,731.58425,273.30585,0.064664134,0.012441892,0.0025844863,0.060955722000000004
18,1783,10.242021000000001,0.13978179542846433,0.1010893339,280.51832,731.98888,273.32543,0.067271913,0.012679821,0.002651563,0.06294422400000001
19,1784,10.747466000000001,0.14752966867573356,0.1064276299,280.6572,732.37758,273.345,0.069921132,0.01290832,0.0027186355,0.065007475
20,1785,11.25538,0.1552782332102163,0.11176592989999999,280.8026,732.75995,273.36463,0.072693308,0.013133038,0.0027858871000000004,0.067235093
21,1786,11.765839,0.16302750474298566,0.1171042199,280.9568,733.1455900000001,273.38432,0.075631696,0.013359615,0.0028533161,0.069678227
22,1787,12.278921,0.17077752569393875,0.12244251989999999,281.11807999999996,733.5441,273.40402,0.078703283,0.013593686,0.0029208283,0.072311665
23,1788,12.794707,0.1785282850653245,0.1277808199,281.28192,733.96508,273.42377999999997,0.081821836,0.013840881000000001,0.0029884956,0.07505713
24,1789,13.313282000000001,0.18627982999036197,0.1331191099,281.4432,734.41811,273.44363,0.08488990199999999,0.01410682,0.00305652,0.077825245
25,1790,13.834732,0.19403217618012422,0.1384574099,281.5982,734.91094,273.46365,0.087836927,0.014396016000000001,0.0031250695,0.080551774
26,1791,14.359145000000002,0.20178535505675735,0.1447956999,281.74682,735.44542,273.48382000000004,0.09066098199999999,0.014709547,0.0031941523999999997,0.082788937
27,1792,14.886613,0.20953939804240737,0.1501339999,281.89092999999997,736.01824,273.50412,0.09339792,0.015045435,0.0032636832,0.085015058
28,1793,15.417231,0.21729432084814737,0.1554722999,282.03119,736.6256599999999,273.52457000000004,0.096060423,0.015401463999999998,0.0033337284000000003,0.087685339
29,1794,15.951096,0.22505013918505035,0.1608105899,282.16725,737.26478,273.54523,0.098642066,0.015775908999999998,0.0034044868,0.09034361
30,1795,16.488308,0.23280690018633537,0.16614888989999999,282.29901,737.9327099999999,273.56615,0.1011408,0.016167048,0.0034761277,0.09298445400000001
31,1796,17.028971,0.24056461956307562,0.1714871899,282.4268,738.62653,273.58733,0.10356312,0.016573161,0.0035486751000000003,0.09561085400000001
32,1797,17.573192000000002,0.24832334444849005,0.1778254799,282.55093,739.34336,273.60876,0.10591503,0.016992531,0.0036220603000000004,0.09777923
33,1798,18.121081,0.25608309055365175,0.1831637799,282.67123,740.08028,273.63046,0.10819345,0.017423441,0.0036963482,0.09992943800000001
34,1799,18.672751,0.26384390501177984,0.18850206989999999,282.7873,740.83442,273.65247,0.11039084,0.017864181,0.0037717255,0.10249673
35,1800,19.228319,0.2716058035339473,0.1948403699,282.89901000000003,741.6080900000001,273.67485,0.11250486,0.018316097,0.0038483613,0.10458936
36,1801,19.787906,0.2793688175423003,0.2001786699,283.00677,742.41328,273.69762000000003,0.11454316,0.018786166,0.0039263122,0.10667018
37,1802,20.351635,0.28713299417005783,0.2075169599,283.11093,743.25995,273.72076,0.11651278,0.019280163,0.0040055436,0.10831278
38,1803,20.919635999999997,0.29489838055043904,0.2118552599,283.21128999999996,744.14594,273.74429,0.1184099,0.01979679,0.0040861033,0.11039539
39,1804,21.49204,0.302664976683444,0.2171935599,283.30737,745.06346,273.76825,0.12022542,0.020331467,0.0041681213,0.11334439
40,1805,22.068984,0.3104328611244378,0.2225318499,283.39963,746.00472,273.79267000000004,0.1219681,0.020879622,0.0042517223,0.11583097
41,1806,22.650607,0.31820204958449344,0.2288701498,283.48978,746.96192,273.81757999999996,0.1236704,0.021436693,0.0043369745,0.11788262
42,1807,23.237054999999998,0.32597258919683014,0.2342084499,283.57796,747.9272599999999,273.84297000000004,0.12533497,0.021998131,0.0044238931,0.11993518
43,1808,23.828476000000002,0.33374451138359396,0.2395467399,283.66116,748.89296,273.86887,0.12690511,0.0225594,0.004512525900000001,0.12236436
44,1809,24.425025,0.34151787898907693,0.2448850399,283.73511,749.85122,273.89529,0.12830042,0.023115973999999997,0.0046029563,0.12464114
45,1810,25.02686,0.3492927234354251,0.2502233299,283.79676,750.79817,273.92226,0.12946317,0.02366562,0.0046952698,0.12670368
46,1811,25.634145,0.3570690918558578,0.25656163,283.84667,751.73895,273.94981,0.1304044,0.024211326000000002,0.0047895395,0.1281316
47,1812,26.247048,0.3648470156725209,0.26189993,283.88853,752.68156,273.97794,0.13119381,0.024757736000000002,0.0048858199,0.12943757
48,1813,26.865743,0.37262658915185265,0.26723822,283.92613,753.62843,274.00667999999996,0.13190268,0.025306263,0.004984169,0.13112989
49,1814,27.490408000000002,0.38040781229385306,0.27257652,283.96267,754.57866,274.03605,0.13259134,0.025856373,0.0050846531,0.13283102
50,1815,28.121229999999997,0.3881907636538873,0.27891482,284.00107,755.53133,274.06606,0.13331508,0.026407535,0.0051873419,0.1341638
51,1816,28.758398,0.3959754903651746,0.28525311000000003,284.04267000000004,756.4855200000001,274.09675,0.13409903,0.026959216,0.0052923292,0.13515444
52,1817,29.402108000000002,0.4037620552720068,0.29159141,284.08612999999997,757.44032,274.12813,0.13491805,0.02751089,0.0053997139,0.13620993
53,1818,30.052563,0.4115504897965303,0.2969297,284.12852999999996,758.39482,274.16024,0.13571684,0.028062026,0.005509545,0.13770056
54,1819,30.709971000000003,0.4193408882051831,0.30226800000000004,284.16667,759.3480900000001,274.19306,0.13643515,0.0286121,0.0056218273999999995,0.13956212
55,1820,31.374547999999997,0.4271332819201114,0.3076063,284.1982,760.2995400000001,274.22661,0.13702906,0.029160764,0.0057365707,0.14132005
56,1821,32.046514,0.4349277494966802,0.31294459,284.22333,761.24938,274.2609,0.13750239,0.029708138999999998,0.005853844699999999,0.14297777
57,1822,32.7261,0.4427243380681088,0.31928289,284.24427000000003,762.19831,274.29596000000004,0.13789659,0.03025464,0.0059737703,0.14415504
58,1823,33.413539,0.45052312618976226,0.32562119,284.26307,763.14684,274.33182999999997,0.13825059,0.03080056,0.0060964274,0.14489353
59,1824,34.109076,0.4583241924170058,0.33095948000000003,284.28132999999997,764.09528,274.3685,0.13859452,0.031346071,0.0062218358,0.14606649
60,1825,34.81296,0.46612758388305847,0.33729778,284.30027,765.04391,274.40598,0.13895098,0.031891344,0.0063500071,0.14727597
61,1826,35.52545,0.4739333791432855,0.34263608,284.32,765.9930400000001,274.4443,0.13932247,0.032436553,0.0064810295,0.14852136
62,1827,36.246813,0.4817416724641251,0.34897437000000003,284.34,766.94296,274.48351,0.13969896,0.032981868,0.006615054499999999,0.14979547
63,1828,36.977321,0.4895525109787963,0.35431267,284.36,767.8939799999999,274.52361,0.14007543,0.033527461,0.0067521517,0.15109002
64,1829,37.717259000000006,0.4973659889537374,0.35965096,284.38,768.84639,274.56461,0.14045187,0.034073501,0.0068923066,0.15281897
65,1830,38.466916999999995,0.5051822006553867,0.37098926000000004,284.4,769.79844,274.6065,0.14082828,0.03461898,0.0070354912,0.15210916
66,1831,39.226597,0.5130011932169629,0.37532756,284.385,770.74504,274.64929,0.14054596,0.035160992,0.0071817663,0.15116837
67,1832,39.996609,0.5208230923270508,0.38066585000000003,284.28,771.68313,274.69305,0.1385692,0.035697793,0.0073312986,0.15100437
68,1833,40.777271,0.5286479765410153,0.38700415000000005,284.125,772.61538,274.73779,0.1356501,0.036230918,0.0074841899,0.14909562
69,1834,41.568914,0.5364759244142214,0.39234245,283.975,773.54693,274.78351000000004,0.13282363,0.036763305,0.0076404359,0.14729543
70,1835,42.371876,0.5443070302131078,0.39868074000000003,283.825,774.4829,274.83022,0.12999566,0.037297888,0.0078000136,0.14551703
71,1836,43.186509,0.5521414039151853,0.40801904,283.675,775.4284299999999,274.87793,0.1271662,0.037837589,0.0079630057,0.14216652
72,1837,44.013172999999995,0.5599791554979653,0.41335733,283.525,776.38866,274.92669,0.12433524,0.038385326000000004,0.008129601,0.13924995
73,1838,44.85224,0.5678203792278861,0.41969563,283.425,777.36871,274.97655,0.12244727,0.038944009,0.0082998959,0.13851328
74,1839,45.704093,0.5756651693713858,0.42603393,283.4,778.37371,275.02747999999997,0.12197515,0.039516538999999996,0.00847385,0.13883572
75,1840,46.569129,0.5835136516170486,0.433372219,283.4,779.4118,275.07966,0.12197515,0.040107512000000005,0.0086520599,0.13928818
76,1841,47.447755,0.591365935942386,0.439710519,283.425,780.49406,275.13642000000004,0.12244727,0.040723197,0.0088458879,0.14028413
77,1842,48.34039,0.5992221323249091,0.447048819,283.5,781.62403,275.2022,0.12386337,0.041365551,0.0090704751,0.14231716
78,1843,49.247469,0.607082382164275,0.453387109,283.6,782.79322,275.27313,0.12575101,0.042029695,0.0093126513,0.14488968
79,1844,50.169439000000004,0.6149467954379952,0.46072540900000003,283.725,783.98863,275.3371,0.12810952,0.042708200999999994,0.0095310316,0.14795179
80,1845,51.106759000000004,0.6228154978346542,0.470063709,283.9,785.1972599999999,275.38045,0.13140969,0.043393667999999996,0.0096789698,0.15076993
81,1846,52.059903999999996,0.6306886307539088,0.475401999,284.075,786.40611,275.3984,0.13470811,0.044078717,0.0097402609,0.15428176
82,1847,53.029365000000006,0.6385663355954166,0.48374029900000004,284.225,787.6021900000001,275.4013,0.13753359,0.044755990999999995,0.009750133000000001,0.15766331
83,1848,54.015643999999995,0.6464487380477618,0.490078589,284.4,788.7725,275.40079,0.14082795,0.045418158,0.0097484095,0.1611151
84,1849,55.019264,0.6543359952216748,0.49841688900000003,284.575,789.90404,275.40032,0.14412058,0.046057905,0.0097467883,0.1645557
85,1850,56.040758999999994,0.6622282485168131,0.5077551889999999,284.725,790.97924,275.42506000000003,0.14694109,0.046665367,0.0098312359,0.16657464
86,1851,56.46131999999999,0.6714927697751124,0.500785689,284.875,792.25,275.5,0.14976013,0.047382693,0.010086972,0.17057924
87,1852,56.88188,0.7300316937267082,0.555622819,285.0,793.75,275.6,0.15210829,0.048228722,0.010428179000000001,0.16829106
88,1853,57.302441,0.7302100929610195,0.556354489,285.125,795.25,275.7,0.15445521,0.049073923,0.010769323,0.16501087
89,1854,57.723001000000004,0.7296795300246305,0.564817079,285.275,796.75,275.8,0.15727029,0.049918297,0.011110403999999999,0.16649638
90,1855,58.143562,0.727861161853716,0.564679249,285.425,798.0,275.9,0.16008389,0.050621369000000006,0.011451422,0.16791993
91,1856,58.564122,0.7341676337031484,0.5749348790000001,285.575,799.25,276.0,0.162896,0.051323757000000005,0.011792377,0.17031765
92,1857,58.984683,0.7404070506928678,0.581231999,285.725,800.75,276.1,0.16570665,0.052165939,0.01213327,0.17239154
93,1858,59.405243000000006,0.7463249719950739,0.5872329789999999,285.9,802.25,276.2,0.16898372,0.053007304000000005,0.0124741,0.17630173
94,1859,59.825804000000005,0.7521931834621974,0.597253889,286.075,803.75,276.3,0.17225908,0.053847854,0.012814868,0.17892086
95,1860,60.246364,0.7581798092867852,0.609966889,286.225,805.25,276.4,0.17506481,0.05468759,0.013155571999999999,0.17462193
96,1861,59.614468,0.7934009556607411,0.623223598,286.375,806.75,276.5,0.17786907,0.055526516,0.013496215,0.16592148
97,1862,58.982572999999995,0.7401687765592204,0.570716628,286.5,808.25,276.6,0.18020493,0.056364634000000004,0.013836794,0.17215539
98,1863,58.350677000000005,0.7454108389216106,0.57774912,286.625,809.75,276.7,0.18253957,0.057201946,0.014177311000000001,0.18223288
99,1864,57.71878100000001,0.7507662095427287,0.58613825,286.775,811.25,276.8,0.18533992,0.058038453,0.014517766000000001,0.18435681
100,1865,57.086884999999995,0.7564090770893125,0.59379536,286.9,813.0,276.9,0.18767253,0.059013289000000003,0.014858158,0.18467733
101,1866,56.45499,0.7607372891775541,0.59691218,287.0,814.75,277.0,0.1895378,0.059987192,0.015198487,0.18020371
102,1867,55.823094,0.7615524267798244,0.60360622,287.1,816.25,277.1,0.19140242,0.060821037,0.015538753999999998,0.17512323
103,1868,55.191198,0.763484668808096,0.6072347,287.225,817.75,277.2,0.19373219,0.061654089,0.015878958999999998,0.17626413
104,1869,54.559303,0.7649117369940029,0.61276645,287.375,819.25,277.3,0.19652669,0.062486348,0.016219102,0.18232298
105,1870,53.927406999999995,0.7662974536356822,0.6166445,287.525,821.0,277.375,0.19931973,0.063456243,0.016474173,0.18700396
106,1871,56.683868999999994,0.9191233501692012,0.64366524,287.7,822.75,277.425,0.2025763,0.06442522,0.016644198,0.18212782
107,1872,59.44033100000001,1.0475197850192761,0.7403334,287.9,824.25,277.5,0.20629582,0.065254856,0.0168992,0.16392822
108,1873,62.19679300000001,1.094073186973656,0.76129965,288.125,825.75,277.6,0.21047702,0.06608371,0.017239155,0.14990102
109,1874,64.953255,1.1135227726815164,0.75771154,288.4,827.25,277.7,0.21558294,0.066911783,0.017579049,0.15249886
110,1875,67.709717,1.131736808183765,0.77842647,288.7,829.0,277.775,0.22114773,0.067876811,0.017833934,0.15924699
111,1876,70.46618000000001,1.1708573171964018,0.78787801,289.025,830.75,277.825,0.22716948,0.068840934,0.018003834,0.16710546
112,1877,73.22264200000001,1.1882786819308202,0.79713853,289.4,832.25,277.9,0.23410923,0.06966642299999999,0.018258649,0.17965835
113,1878,75.979104,1.2035403082994216,0.8050507,289.8,833.75,278.0,0.24150205,0.070491141,0.018598356,0.19053248
114,1879,78.735566,1.2174686144549154,0.82534752,290.225,835.25,278.1,0.24934541,0.07131509,0.018938001,0.19585594
115,1880,81.492028,1.231938685541872,0.8572431699999999,290.7,837.0,278.2,0.25809794,0.072275322,0.019277584,0.1937272
116,1881,84.359461,1.275076877284215,0.89187292,291.2,839.0,278.3,0.26729609,0.073371541,0.019617105,0.19571685
117,1882,87.226893,1.2337282553159135,0.86066403,291.675,841.0,278.4,0.27602009,0.074466406,0.019956564,0.20764228
118,1883,90.094326,1.2451906300032125,0.88051762,292.125,843.0,278.5,0.28427149,0.075559923,0.020295961,0.21710044
119,1884,92.96175799999999,1.254922744217177,0.88712775,292.575,844.75,278.6,0.29251018,0.076515721,0.020635296,0.2249431
120,1885,95.82919100000001,1.2640089762186764,0.8922361,292.975,846.25,278.7,0.29982345,0.077334097,0.02097457,0.23566528
121,1886,98.696624,1.2980388147686872,0.89814412,293.3,848.0,278.8,0.30575788,0.07828784700000001,0.021313781,0.24440116
122,1887,101.56406,1.3074699519565216,0.91116314,293.575,850.0,278.875,0.31077419,0.079376682,0.021568155,0.24843665
123,1888,104.43149,1.3151081257785393,0.94173355,293.8,852.0,278.925,0.31487495,0.08046419,0.021737713999999998,0.24494393
124,1889,107.29892,1.3219923252056114,0.94020019,294.0,854.0,279.0,0.31851727,0.081550376,0.021992018999999998,0.24603871
125,1890,110.16635,1.328411256915828,0.96775411,294.175,856.0,279.1,0.32170241,0.082635245,0.022331045,0.24842658
126,1891,111.52362,1.3369835482962091,0.9822485400000001,294.325,858.25,279.2,0.32443091,0.083854061,0.022670008999999998,0.24600666
127,1892,112.88089,1.3470987770261298,0.99719118,294.475,860.75,279.3,0.32715801,0.08520646400000001,0.023008912000000003,0.24573889
128,1893,114.23816000000001,1.3586279866181195,0.9944033000000001,294.6,863.0,279.375,0.32942964,0.08642197800000001,0.023263055,0.24612343
129,1894,115.59543000000001,1.371490060802099,1.02336718,294.7,865.0,279.425,0.33124617,0.087500976,0.02343246,0.24555958
130,1895,116.9527,1.3855311724619834,1.0504185000000001,294.8,867.25,279.475,0.33306208,0.088713214,0.02360185,0.24343987
131,1896,118.30996999999999,1.4005133616855858,1.06527839,294.9,869.75,279.525,0.33487737,0.09005833699999999,0.023771224,0.24397357
132,1897,119.66723999999999,1.4161985900053544,1.08956411,295.025,872.0,279.6,0.33714553,0.091267325,0.024025251,0.24709122
133,1898,121.02451,1.4323488503758834,1.11600097,295.225,874.25,279.675,0.34077243,0.092474518,0.024279255,0.25077282
134,1899,122.38178,1.4487261357517671,1.1592044499999998,295.5,876.75,279.725,0.34575562,0.093814058,0.024448567999999997,0.25418154
135,1900,123.73905,1.465092439087599,1.18720627,295.8,879.5,279.8,0.35118677,0.09528515900000001,0.024702502999999997,0.25791651
136,1901,124.8415,1.4841730659563075,1.25494317,296.125,883.0,279.9,0.35706406,0.09715389199999999,0.025041036000000003,0.25973949
137,1902,125.94396,1.5081540550599701,1.26897363,296.475,887.0,280.0,0.36338651,0.09928520800000001,0.025379508,0.26166118
138,1903,127.04642,1.535988467624759,1.34367095,296.825,891.25,280.1,0.36970149,0.10154412,0.025717919,0.26349998
139,1904,128.14887,1.5667538279974298,1.37229323,297.2,895.75,280.2,0.37645901,0.10393001,0.026056267999999997,0.26587735
140,1905,129.25133,1.599590379128293,1.4328151999999998,297.625,900.25,280.3,0.38410722,0.1063097,0.026394556,0.27030438
141,1906,130.35378,1.633545150171343,1.50353383,298.075,904.75,280.4,0.39219378,0.10868323,0.026732783,0.27307219
142,1907,131.45623999999998,1.6676653588134507,1.5877627300000001,298.5,909.25,280.525,0.3998202,0.11105066,0.027155471,0.27553747
143,1908,132.5587,1.700997971364318,1.56141277,298.9,914.0,280.675,0.4069878,0.11354286,0.027662581000000002,0.28523707
144,1909,133.66115,1.7325902683551082,1.60237806,299.3,919.0,280.825,0.41414581,0.11615918,0.028169554,0.29769283
145,1910,134.76361,1.7614893732062542,1.6409816799999999,299.7,923.75,280.975,0.42129426,0.11863804,0.028676389,0.30438406
146,1911,135.96943000000002,1.789447541893339,1.61489404,300.075,928.25,281.125,0.42798755,0.12098018,0.029183087000000003,0.31434485
147,1912,137.17525,1.81865034178625,1.62684843,300.425,933.0,281.3,0.43422682,0.1234459,0.029774047999999997,0.32784531
148,1913,138.38107,1.8487948633968732,1.66597976,300.775,938.25,281.475,0.44045882,0.12616363,0.030364848,0.33847319
149,1914,139.5869,1.879454551092311,1.56479151,301.1,943.75,281.625,0.44623943,0.12900253,0.030871088999999997,0.3514688
150,1915,140.79272,1.9102218596380383,1.54374963,301.4,949.25,281.8,0.45156962,0.13183288,0.031461517,0.36578181
151,1916,141.99854,1.9408229450310557,1.60911647,301.725,954.75,282.0,0.45733777,0.13465476,0.032136078,0.3740792
152,1917,143.20436,1.9709839632683661,1.66619629,302.075,960.25,282.225,0.46354294,0.13746822,0.032894652999999996,0.38058034
153,1918,144.41019,2.0004309132362392,1.65030426,302.4,966.0,282.475,0.46929869,0.14040048,0.033737172,0.38910164
154,1919,145.61601000000002,2.028890108042407,1.52565434,302.7,972.0,282.7,0.47460598,0.14345081,0.034495133,0.40323186
155,1920,146.82183,2.0560875465731416,1.65328337,303.025,977.75,282.925,0.48034937,0.1463651,0.035252753,0.41402184
156,1921,147.86155,2.082962122553009,1.5604166,303.4,983.25,283.175,0.48696871,0.14914421,0.036094213,0.425861
157,1922,148.90128,2.110429163097023,1.59294089,303.775,989.0,283.4,0.49358042,0.15204086,0.036851222,0.43931982
158,1923,149.941,2.1381804169522383,1.72328818,304.125,995.0,283.6,0.49974374,0.15505438,0.037523848,0.43874124
159,1924,150.98072,2.167530115378025,1.7198605800000002,304.525,1001.0,283.8,0.50677828,0.15805851,0.038196232000000004,0.44144694
160,1925,152.02045,2.1993890292782177,1.73308854,304.975,1007.0,284.0,0.51468174,0.16105333,0.038868376,0.45307756
161,1926,153.06017,2.232843402645106,1.74448326,305.4,1013.0,284.225,0.52213573,0.16403893,0.039624234,0.4637363
162,1927,154.09989,2.266979636581709,1.85918283,305.825,1019.0,284.45,0.52957874,0.1670154,0.040379821,0.47066961
163,1928,155.13962,2.3008838179695865,1.86467141,306.3,1025.0,284.625,0.53788518,0.16998281,0.04096729,0.47787279
164,1929,156.17934,2.3336423479117587,1.9692260099999999,306.775,1030.75,284.8,0.54617941,0.17281833,0.04155455,0.48668409
165,1930,157.21906,2.3643416275112443,1.94887975,307.225,1036.25,284.975,0.55402496,0.17552275,0.042141653,0.49818014
166,1931,158.34545,2.3922050584279293,1.84334081,307.7,1041.75,285.125,0.56229357,0.17821976,0.042644727,0.51564969
167,1932,159.47183,2.4171756094666947,1.65922596,308.175,1047.25,285.3,0.5705501,0.18090941,0.043231463,0.53379881
168,1933,160.59821000000002,2.4394184040051403,1.7015884799999998,308.6,1052.75,285.5,0.57792673,0.18359176,0.043901811,0.54694856
169,1934,161.7246,2.459274215217391,1.76986255,309.0,1058.0,285.7,0.5848599,0.18614559,0.04457192,0.55480904
170,1935,162.85098,2.4778267929213964,1.82171575,309.4,1063.0,285.9,0.59178409,0.18857157,0.04524179,0.56297859
171,1936,163.97736,2.49635611823731,1.9312999299999998,309.75,1068.0,286.1,0.59783591,0.19099166,0.045911423,0.56925783
172,1937,165.10375,2.516142172285286,1.98869902,310.0,1073.0,286.275,0.60215445,0.19340589,0.04649717,0.57566193
173,1938,166.23013,2.5384647790747485,1.9238822199999999,310.175,1078.0,286.425,0.60517523,0.19581431,0.046999082000000005,0.58955637
174,1939,167.35651000000001,2.5646040768365816,1.97144376,310.3,1083.0,286.575,0.60733189,0.19821696,0.047500862000000005,0.59976398
175,1940,168.4829,2.5958397324694795,2.06583237,310.375,1088.25,286.725,0.60862547,0.20073343,0.048002507,0.60040981
176,1941,170.03046,2.671203550267723,2.08436458,310.375,1093.75,286.9,0.60862547,0.20336316,0.048587579000000006,0.59760078
